symbol;longName;state;country;industry;sector;fullTimeEmployees;Open0;High0;Low0;Close0;Adj Close0;Volume0;Open1;High1;Low1;Close1;Adj Close1;Volume1
CFMS;Conformis, Inc.;MA;United States;Medical Devices;Healthcare;259.0;1.059999942779541;1.100000023841858;1.0;1.0;1.0;2222100.0;1.0399999618530273;1.1799999475479126;1.0099999904632568;1.1399999856948853;1.1399999856948853;2511900.0
GLBZ;Glen Burnie Bancorp;MD;United States;Banks—Regional;Financial Services;90.0;11.0;11.0;11.0;11.0;11.0;0.0;11.0;11.0;11.0;11.0;11.0;0.0
TRVN;Trevena, Inc.;PA;United States;Biotechnology;Healthcare;25.0;2.1730000972747803;2.4200000762939453;2.1500000953674316;2.4000000953674316;2.4000000953674316;9023500.0;2.4000000953674316;2.4200000762939453;2.2799999713897705;2.2899999618530273;2.2899999618530273;3603600.0
DJCO;Daily Journal Corporation;CA;United States;Publishing;Communication Services;312.0;336.75;336.75;334.0;334.0;334.0;900.0;335.0;340.0;334.010009765625;339.1099853515625;339.1099853515625;6400.0
CENX;Century Aluminum Company;IL;United States;Aluminum;Basic Materials;2078.0;10.09000015258789;10.119999885559082;9.479999542236328;9.829999923706055;9.829999923706055;920600.0;9.880000114440918;10.970000267028809;9.75;10.569999694824219;10.569999694824219;2732700.0
MLM;Martin Marietta Materials, Inc.;NC;United States;Building Materials;Basic Materials;8700.0;289.57000732421875;297.05999755859375;287.6499938964844;295.8599853515625;295.3585510253906;509100.0;298.260009765625;298.80999755859375;294.5899963378906;294.6400146484375;294.1406555175781;344000.0
CONE;CyrusOne Inc.;TX;United States;REIT—Specialty;Real Estate;441.0;73.72000122070312;76.33999633789062;72.69999694824219;76.08999633789062;75.51940155029297;1183800.0;76.5;76.86000061035156;75.30999755859375;76.13999938964844;75.56903076171875;742600.0
BTX;Brooklyn ImmunoTherapeutics, Inc.;NY;United States;Biotechnology;Healthcare;10.0;9.4399995803833;10.279999732971191;7.820000171661377;9.319999694824219;9.319999694824219;898800.0;8.239999771118164;14.319999694824219;8.239999771118164;12.760000228881836;12.760000228881836;7799300.0
ARTNA;Artesian Resources Corporation;DE;United States;Utilities—Regulated Water;Utilities;235.0;40.65999984741211;40.779998779296875;39.83000183105469;40.58000183105469;40.32563400268555;21700.0;40.939998626708984;41.02000045776367;40.15999984741211;40.91999816894531;40.66350173950195;25500.0
ADC;Agree Realty Corporation;MI;United States;REIT—Retail;Real Estate;49.0;63.33000183105469;64.37000274658203;62.61000061035156;64.26000213623047;63.85832977294922;552500.0;64.45999908447266;65.44999694824219;63.88999938964844;64.91000366210938;64.50426483154297;478400.0
CWH;Camping World Holdings, Inc.;IL;United States;Recreational Vehicles;Consumer Cyclical;10907.0;34.400001525878906;34.689998626708984;33.15999984741211;34.400001525878906;34.21153259277344;870500.0;35.279998779296875;36.93000030517578;35.150001525878906;35.970001220703125;35.77293014526367;1170700.0
FCO;Aberdeen Global Income Fund, Inc.;;United Kingdom;Asset Management;Financial Services;;7.809999942779541;8.0;7.690000057220459;8.0;7.868303298950195;55300.0;7.960000038146973;8.0;7.800000190734863;8.0;7.868303298950195;38400.0
FLQD;Franklin LibertyQ Global Dividend ETF;;;;;;31.198999404907227;31.198999404907227;31.172000885009766;31.172000885009766;31.094873428344727;2900.0;31.350000381469727;31.489999771118164;31.350000381469727;31.489999771118164;31.412086486816406;1000.0
CHK;Chesapeake Energy Corporation;OK;United States;Oil & Gas E&P;Energy;1300.0;;;;;;;;;;;;
MDP;Meredith Corporation;IA;United States;Publishing;Communication Services;5290.0;21.850000381469727;22.770000457763672;20.739999771118164;22.479999542236328;22.479999542236328;546600.0;22.75;22.75;21.200000762939453;21.899999618530273;21.899999618530273;437100.0
HCA;HCA Healthcare, Inc.;TN;United States;Medical Care Facilities;Healthcare;195000.0;164.47000122070312;169.4199981689453;163.3800048828125;166.92999267578125;166.5122833251953;1811300.0;168.7100067138672;170.9199981689453;165.00999450683594;165.85000610351562;165.43499755859375;3077700.0
NYRT;New York REIT, Inc.;;;;;;;;;;;;;;;;;
GPACU;Global Partner Acquisition Corp II;NY;United States;Shell Companies;Financial Services;;10.25;10.300000190734863;10.199999809265137;10.25;10.25;280100.0;10.279999732971191;10.350000381469727;10.25;10.350000381469727;10.350000381469727;61400.0
USAT;USA Technologies, Inc.;PA;United States;Software—Infrastructure;Technology;150.0;9.989999771118164;10.109999656677246;9.619999885559082;9.930000305175781;9.930000305175781;136500.0;9.979999542236328;10.270000457763672;9.90999984741211;10.149999618530273;10.149999618530273;119100.0
AWR;American States Water Company;CA;United States;Utilities—Regulated Water;Utilities;841.0;77.20999908447266;79.66999816894531;76.87000274658203;79.33000183105469;79.00440216064453;226000.0;79.83999633789062;81.30000305175781;79.68000030517578;80.54000091552734;80.20943450927734;135000.0
JPC;Nuveen Preferred & Income Opportunities Fund;IL;United States;Asset Management;Financial Services;;9.220000267028809;9.260000228881836;9.199999809265137;9.229999542236328;9.125423431396484;205000.0;9.25;9.319999694824219;9.239999771118164;9.270000457763672;9.164971351623535;233100.0
SIEN;Sientra, Inc.;CA;United States;Medical Devices;Healthcare;255.0;4.75;4.820000171661377;4.550000190734863;4.619999885559082;4.619999885559082;513700.0;4.670000076293945;5.019999980926514;4.610000133514404;4.869999885559082;4.869999885559082;585400.0
EIGI;Endurance International Group Holdings, Inc.;;;;;;9.470000267028809;9.479999542236328;9.470000267028809;9.479999542236328;9.479999542236328;869900.0;9.479999542236328;9.489999771118164;9.470000267028809;9.479999542236328;9.479999542236328;809800.0
GLW;Corning Incorporated;NY;United States;Electronic Components;Technology;50110.0;36.15999984741211;36.38999938964844;35.599998474121094;35.900001525878906;35.676963806152344;3455300.0;36.41999816894531;36.689998626708984;36.029998779296875;36.33000183105469;36.10429000854492;4356800.0
EZT;Entergy Texas, Inc.;;;;;;;;;;;;;;;;;
BDXA;Becton, Dickinson and Company;;;;;;;;;;;;;;;;;
ALOT;AstroNova, Inc.;RI;United States;Computer Hardware;Technology;;10.859999656677246;10.859999656677246;10.5600004196167;10.779999732971191;10.779999732971191;5700.0;10.949999809265137;11.0600004196167;10.949999809265137;11.0;11.0;2700.0
WSBC;WesBanco, Inc.;WV;United States;Banks—Regional;Financial Services;2612.0;29.219999313354492;29.84000015258789;28.84000015258789;29.579999923706055;29.313148498535156;265600.0;30.06999969482422;30.34000015258789;29.530000686645508;30.229999542236328;29.957284927368164;221800.0
CYBR;CyberArk Software Ltd.;;Israel;Software—Infrastructure;Technology;1689.0;160.52999877929688;164.72000122070312;160.27999877929688;163.67999267578125;163.67999267578125;652600.0;165.49000549316406;169.4149932861328;165.3000030517578;167.52000427246094;167.52000427246094;1492100.0
PNR;Pentair plc;;United Kingdom;Specialty Industrial Machinery;Industrials;9750.0;55.099998474121094;55.189998626708984;53.72999954223633;54.45000076293945;54.45000076293945;1518500.0;55.130001068115234;55.29999923706055;53.869998931884766;54.5;54.5;1280700.0
DMLP;Dorchester Minerals, L.P.;TX;United States;Oil & Gas E&P;Energy;;12.279999732971191;12.579999923706055;12.050000190734863;12.550000190734863;12.550000190734863;81000.0;12.640000343322754;12.84000015258789;12.260000228881836;12.729999542236328;12.729999542236328;104800.0
DTEA;DAVIDsTEA Inc.;QC;Canada;Packaged Foods;Consumer Defensive;;3.630000114440918;4.5;3.440000057220459;4.0;4.0;3240700.0;4.0;4.199999809265137;3.5999999046325684;3.869999885559082;3.869999885559082;885900.0
R;Ryder System, Inc.;FL;United States;Rental & Leasing Services;Industrials;39000.0;63.400001525878906;63.88999938964844;61.36000061035156;63.52000045776367;62.97526550292969;287300.0;64.29000091552734;64.93000030517578;62.459999084472656;64.54000091552734;63.98651885986328;365900.0
ATHM;Autohome Inc.;;China;Internet Content & Information;Communication Services;3905.0;112.58999633789062;120.88999938964844;112.58999633789062;119.81999969482422;118.98712158203125;675600.0;118.01000213623047;121.2699966430664;114.05000305175781;118.83999633789062;118.01393127441406;846800.0
SNMX;Senomyx, Inc.;;;;;;;;;;;;;;;;;
FFBW;FFBW, Inc.;WI;United States;Banks—Regional;Financial Services;43.0;10.300000190734863;10.3100004196167;10.260000228881836;10.270000457763672;10.270000457763672;5000.0;10.270000457763672;10.270000457763672;10.25;10.25;10.25;6700.0
CHDN;Churchill Downs Incorporated;KY;United States;Gambling;Consumer Cyclical;4000.0;190.19000244140625;198.05999755859375;189.16000366210938;196.36000061035156;196.36000061035156;174100.0;199.69000244140625;206.4600067138672;198.19000244140625;205.9600067138672;205.9600067138672;157400.0
ORA;Ormat Technologies, Inc.;NV;United States;Utilities—Renewable;Utilities;1402.0;116.44999694824219;117.7300033569336;112.58999633789062;116.56999969482422;116.40410614013672;600100.0;117.4000015258789;117.66999816894531;111.83999633789062;113.18000030517578;113.01892852783203;443600.0
ENO;Entergy Utility Group, Inc. 1ST MTG BD 66;;;;;;25.479999542236328;25.809999465942383;25.479999542236328;25.760000228881836;25.760000228881836;5300.0;25.719999313354492;25.75;25.6200008392334;25.65999984741211;25.65999984741211;5600.0
NGS;Natural Gas Services Group, Inc.;TX;United States;Oil & Gas Equipment & Services;Energy;229.0;8.699999809265137;8.869999885559082;8.329999923706055;8.819999694824219;8.819999694824219;119600.0;8.949999809265137;9.130000114440918;8.819999694824219;8.899999618530273;8.899999618530273;104500.0
AEG;Aegon N.V.;;Netherlands;Insurance—Diversified;Financial Services;22322.0;4.130000114440918;4.139999866485596;4.090000152587891;4.130000114440918;4.130000114440918;1377000.0;4.159999847412109;4.199999809265137;4.150000095367432;4.159999847412109;4.159999847412109;1672400.0
KODK;Eastman Kodak Company;NY;United States;Specialty Business Services;Industrials;4500.0;9.899999618530273;10.199999809265137;9.319999694824219;10.020000457763672;10.020000457763672;6601500.0;9.710000038146973;9.970000267028809;9.279999732971191;9.4399995803833;9.4399995803833;5636100.0
BRKS;Brooks Automation, Inc.;MA;United States;Semiconductor Equipment & Materials;Technology;3200.0;76.5199966430664;80.47000122070312;76.5199966430664;79.83999633789062;79.74256134033203;542100.0;81.4000015258789;85.33000183105469;78.66000366210938;84.55999755859375;84.45680236816406;997300.0
UMC;United Microelectronics Corporation;;Taiwan;Semiconductors;Technology;;9.319999694824219;9.369999885559082;9.020000457763672;9.319999694824219;9.319999694824219;7048100.0;9.5600004196167;9.630000114440918;9.319999694824219;9.479999542236328;9.479999542236328;5184300.0
PRO;PROS Holdings, Inc.;TX;United States;Software—Application;Technology;1403.0;42.79999923706055;44.119998931884766;42.2599983215332;43.95000076293945;43.95000076293945;276300.0;44.470001220703125;45.45000076293945;43.91999816894531;45.040000915527344;45.040000915527344;256000.0
SENEB;Seneca Foods Corporation;NY;United States;Packaged Foods;Consumer Defensive;3200.0;38.029998779296875;38.2599983215332;37.79999923706055;38.2599983215332;38.2599983215332;700.0;38.2599983215332;38.2599983215332;38.2599983215332;38.2599983215332;38.2599983215332;0.0
MACQW;;;;;;;;;;;;;;;;;;
FQAL;Fidelity Quality Factor ETF;;;;;;42.93000030517578;43.29800033569336;42.68299865722656;43.20100021362305;43.04083251953125;12000.0;43.599998474121094;43.8650016784668;43.599998474121094;43.73099899291992;43.56886672973633;9400.0
MOV;Movado Group, Inc.;NJ;United States;Luxury Goods;Consumer Cyclical;888.0;21.110000610351562;21.940000534057617;20.950000762939453;21.610000610351562;21.460708618164062;198000.0;21.829999923706055;21.90999984741211;21.149999618530273;21.610000610351562;21.460708618164062;141600.0
LDL;Lydall, Inc.;CT;United States;Specialty Industrial Machinery;Industrials;3500.0;30.530000686645508;30.989999771118164;29.40999984741211;30.579999923706055;30.579999923706055;51400.0;31.190000534057617;31.780000686645508;30.15999984741211;31.40999984741211;31.40999984741211;56100.0
MFG;Mizuho Financial Group, Inc.;;Japan;Banks—Regional;Financial Services;57264.0;2.7100000381469727;2.759999990463257;2.700000047683716;2.759999990463257;2.759999990463257;328000.0;2.7200000286102295;2.740000009536743;2.7100000381469727;2.740000009536743;2.740000009536743;317600.0
FCVT;First Trust SSI Strategic Convertible Securities ETF;;;;;;50.880001068115234;51.58599853515625;50.47999954223633;51.29999923706055;51.21994400024414;62300.0;51.29999923706055;52.63999938964844;51.29999923706055;52.290000915527344;52.20840072631836;43400.0
PCYG;Park City Group, Inc.;UT;United States;Software—Application;Technology;81.0;6.070000171661377;6.429999828338623;6.070000171661377;6.360000133514404;6.360000133514404;86500.0;6.5;6.769999980926514;6.289999961853027;6.760000228881836;6.760000228881836;86600.0
HD;The Home Depot, Inc.;GA;United States;Home Improvement Retail;Consumer Cyclical;504800.0;271.2300109863281;272.6499938964844;267.25;270.07000732421875;268.38818359375;3707800.0;270.0;275.69000244140625;269.989990234375;272.1600036621094;270.46514892578125;4111800.0
NEOG;Neogen Corporation;MI;United States;Diagnostics & Research;Healthcare;1764.0;81.4800033569336;84.11000061035156;81.4800033569336;81.97000122070312;81.97000122070312;149400.0;82.80999755859375;83.88999938964844;79.43000030517578;81.80000305175781;81.80000305175781;252500.0
DCI;Donaldson Company, Inc.;MN;United States;Specialty Industrial Machinery;Industrials;12400.0;59.93000030517578;60.560001373291016;59.529998779296875;60.38999938964844;60.18284606933594;443400.0;60.849998474121094;61.4900016784668;60.619998931884766;61.29999923706055;61.089725494384766;330800.0
CLDT;Chatham Lodging Trust;FL;United States;REIT—Hotel & Motel;Real Estate;23.0;10.989999771118164;11.069999694824219;10.550000190734863;11.010000228881836;11.010000228881836;282500.0;11.210000038146973;11.470000267028809;11.020000457763672;11.380000114440918;11.380000114440918;194300.0
EARS;Auris Medical Holding Ltd.;;Bermuda;Biotechnology;Healthcare;8.0;2.9000000953674316;2.940000057220459;2.7100000381469727;2.8299999237060547;2.8299999237060547;457800.0;2.9000000953674316;2.9200000762939453;2.7699999809265137;2.869999885559082;2.869999885559082;490400.0
FLQE;Franklin LibertyQ Emerging Markets ETF;;;;;;29.829999923706055;29.964000701904297;29.780000686645508;29.964000701904297;29.964000701904297;1600.0;30.290000915527344;30.290000915527344;30.219999313354492;30.219999313354492;30.219999313354492;500.0
CYH;Community Health Systems, Inc.;TN;United States;Medical Care Facilities;Healthcare;55000.0;9.359999656677246;9.609999656677246;8.960000038146973;9.520000457763672;9.520000457763672;1754000.0;9.6899995803833;9.84000015258789;9.199999809265137;9.210000038146973;9.210000038146973;1496500.0
TRST;TrustCo Bank Corp NY;NY;United States;Banks—Regional;Financial Services;778.0;6.28000020980835;6.329999923706055;6.170000076293945;6.289999961853027;6.230840682983398;385600.0;6.380000114440918;6.46999979019165;6.300000190734863;6.389999866485596;6.32990026473999;473000.0
FLDM;Fluidigm Corporation;CA;United States;Diagnostics & Research;Healthcare;627.0;6.53000020980835;6.849999904632568;6.440000057220459;6.730000019073486;6.730000019073486;1593400.0;6.820000171661377;6.929999828338623;6.510000228881836;6.670000076293945;6.670000076293945;1379000.0
SPGI;S&P Global Inc.;NY;United States;Financial Data & Stock Exchanges;Financial Services;23000.0;319.75;322.8900146484375;317.17999267578125;321.8399963378906;321.0964660644531;1774600.0;324.2300109863281;332.1499938964844;324.0799865722656;330.1000061035156;329.3373718261719;2397000.0
NUMV;Nuveen ESG Mid-Cap Value ETF;;;;;;30.6200008392334;30.940000534057617;30.479999542236328;30.917999267578125;30.917999267578125;22800.0;31.25;31.350000381469727;31.110000610351562;31.19099998474121;31.19099998474121;33500.0
NBH;Neuberger Berman Municipal Fund Inc.;NY;United States;Asset Management;Financial Services;;15.239999771118164;15.3100004196167;15.149999618530273;15.199999809265137;15.081266403198242;38300.0;15.15999984741211;15.300000190734863;15.15999984741211;15.239999771118164;15.120953559875488;24200.0
RELX;RELX PLC;;United Kingdom;Publishing;Communication Services;33200.0;25.209999084472656;25.3799991607666;25.1299991607666;25.360000610351562;25.360000610351562;479400.0;25.479999542236328;25.690000534057617;25.420000076293945;25.639999389648438;25.639999389648438;340500.0
